Ticker,Report Date,SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash
AAOI,9/30/2020,671827,USD,2020,Q3,11/5/2020,8/5/2021,22760500,22760500,-9616000,6196000,5936000,-8652000,,,,,-6136000,-5427000,,,-5856000,,3515000,8714000,11877000,-841000
AAOI,12/31/2020,671827,USD,2020,Q4,2/25/2021,11/4/2021,23639186,23639186,-13439000,6383000,3252000,-10300000,,,,,-14104000,-3726000,,,-4272000,,-5836000,16570000,10463000,-7954000
AAOI,3/31/2021,671827,USD,2021,Q1,5/6/2021,5/5/2022,26438071,26438071,-15622000,6444000,4527000,-10563000,,,,,-15214000,-2307000,,,-2422000,,2655000,15082000,17475000,-776000
AAOI,6/30/2021,671827,USD,2021,Q2,8/5/2021,5/5/2022,26438071,26438071,-8203000,6426000,-1691000,3800000,,,,,332000,-1353000,,,-1510000,,2257000,262000,2370000,1161000
AAOI,9/30/2021,671827,USD,2021,Q3,11/4/2021,8/4/2022,26791415,26791415,-15797000,6318000,4796000,8182000,,,,,3499000,-2108000,,,-3977000,,-633000,61000,-870000,-1602000
AAON,12/31/2016,919501,USD,2016,Q4,2/23/2017,2/28/2019,52708646,53236714,11420000,3488000,3721000,-1713000,,,,,16916000,-2977000,7122000,,4158000,-6856000,0,-4363000,-11483000,9591000
AAON,3/31/2017,919501,USD,2017,Q1,5/4/2017,5/3/2018,52622539,53190057,10217000,3638000,2612000,-6301000,,,,,10166000,-6064000,9320000,,3269000,,,-5405000,-5965000,7470000
AAON,6/30/2017,919501,USD,2017,Q2,8/3/2017,8/2/2018,52615366,53151134,13794000,3643000,1721000,4436000,,,,,23594000,-10776000,-8006000,,-18769000,,,-2390000,-2896000,1929000
AAON,9/30/2017,919501,USD,2017,Q3,11/2/2017,11/1/2018,52566619,53014269,14717000,3744000,2010000,-12366000,,,,,8105000,-9588000,1860000,,-7706000,-6828000,,-3481000,-10436000,-10037000
AAON,12/31/2017,919501,USD,2017,Q4,2/27/2018,2/27/2020,52485460,52959476,15102000,3982000,-328000,-2627000,,,,,16129000,-15275000,7417000,,-7846000,-6835000,,-3085000,-10341000,-2058000
AAON,3/31/2018,919501,USD,2018,Q1,5/3/2018,5/2/2019,52433902,52910223,4260000,4129000,2244000,111000,,,,,10744000,-8445000,-5990000,-6000000,-20421000,,,-3039000,-3607000,-13284000
AAON,6/30/2018,919501,USD,2018,Q2,8/2/2018,8/1/2019,52383842,52717787,11691000,4309000,2307000,7195000,,,,,25502000,-17469000,6464000,-377000,-11380000,,,-6201000,-6441000,7681000
AAON,9/30/2018,919501,USD,2018,Q3,11/1/2018,10/31/2019,52238796,52627541,14085000,4427000,2058000,-12624000,,,,,7946000,-8403000,5060000,0,-3327000,-8400000,,-4756000,-13208000,-8589000
AAON,12/31/2018,919501,USD,2018,Q4,2/28/2019,2/25/2021,52081924,52416205,12293000,4790000,4249000,-10668000,,,,,10664000,-2938000,-6670000,0,493000,-8328000,,-7863000,-16428000,-5271000
AAON,3/31/2019,919501,USD,2019,Q1,5/2/2019,5/7/2020,51992150,52369660,8757000,5914000,7050000,-6808000,,,,,14913000,-8720000,,,-8703000,,,-473000,-1061000,5149000
AAON,6/30/2019,919501,USD,2019,Q2,8/1/2019,8/6/2020,52183102,52810030,13391000,5846000,5586000,-3864000,,,,,20959000,-8005000,-4000000,,-11994000,,,-2033000,-2425000,6540000
AAON,9/30/2019,919501,USD,2019,Q3,10/31/2019,11/5/2020,52083375,52694059,14290000,5867000,2186000,12368000,,,,,34711000,-14038000,4000000,,-10027000,-8303000,,-1648000,-9994000,14690000
AAON,12/31/2019,919501,USD,2019,Q4,2/27/2020,2/28/2022,52060833,52667911,17273000,5139000,4852000,78000,,,,,27342000,-6334000,0,,-6322000,-8342000,6614000,-2807000,-5020000,16000000
AAON,3/31/2020,919501,USD,2020,Q1,5/7/2020,5/6/2021,52071839,52871419,21853000,6002000,2197000,7545000,,,,,37597000,-21816000,,,-21804000,,,-7068000,-8021000,7772000
AAON,6/30/2020,919501,USD,2020,Q2,8/6/2020,8/5/2021,52248857,52899563,17804000,6338000,8417000,-7394000,,,,,25165000,-11633000,,,-11620000,,,5304000,5155000,18700000
AAON,9/30/2020,919501,USD,2020,Q3,11/5/2020,11/4/2021,52203419,53094165,20460000,6631000,7546000,-404000,,,,,34233000,-15445000,,,-15432000,-9910000,,-1107000,-11045000,7756000
AAON,12/31/2020,919501,USD,2020,Q4,2/25/2021,11/4/2021,52150601,53379529,18892000,6663000,999000,5265000,,,,,31819000,-18848000,,,-12417000,-9905000,,-5771000,-15715000,3687000
AAON,3/31/2021,919501,USD,2021,Q1,5/6/2021,5/5/2022,52293464,53814644,16376000,7398000,7208000,-2144000,,,,,28838000,-16404000,,,-16390000,,,4253000,3036000,15484000
AAON,6/30/2021,919501,USD,2021,Q2,8/5/2021,5/5/2022,52293464,53814644,20615000,7526000,1626000,4307000,,,,,34074000,-16751000,,,-16736000,,,-2676000,-2991000,14347000
AAON,9/30/2021,919501,USD,2021,Q3,11/4/2021,8/8/2022,52392300,53664997,15581000,7608000,3090000,-14488000,,,,,11791000,-9462000,,,-9450000,-9964000,,-2018000,-11987000,-9646000
AAP,12/31/2016,184955,USD,2016,Q4,2/28/2017,2/19/2019,73676000,73883000,62365000,59125000,9886000,-35105000,,,,,96271000,-54617000,,,-56642000,-4000,-14338000,-4999000,-23202000,15684000
AAP,3/31/2017,184955,USD,2017,Q1,5/24/2017,5/22/2018,73562000,73856000,107960000,77430000,6644000,-156953000,,,,,35081000,-64332000,,,-64139000,-8902000,38490000,-2085000,19872000,-9091000
AAP,6/30/2017,184955,USD,2017,Q2,8/15/2017,8/14/2018,73827000,74097000,87049000,57770000,3500000,83949000,,,,,232268000,-56721000,,,-56894000,-4461000,-42692000,1063000,-46716000,131143000
AAP,9/30/2017,184955,USD,2017,Q3,11/14/2017,11/13/2018,73827000,74097000,95996000,57553000,-746000,-19147000,,,,,133656000,-33787000,,,-33787000,-4465000,8878000,784000,4945000,106072000
AAP,12/31/2017,184955,USD,2017,Q4,2/21/2018,2/18/2020,73903000,74149000,184500000,56507000,-105165000,63958000,,,,,199800000,-23819000,,,-23819000,-26000,9328000,-2184000,7027000,183635000
AAP,3/31/2018,184955,USD,2018,Q1,5/22/2018,5/22/2019,73846000,74110000,136727000,71692000,18862000,-73311000,,,,,153970000,-33944000,,,-33944000,-8930000,-12101000,-4470000,-26757000,92206000
AAP,6/30/2018,184955,USD,2018,Q2,8/14/2018,8/13/2019,74011000,74222000,117835000,56552000,10683000,104928000,,,,,289998000,-27293000,,,-27293000,-4468000,3739000,510000,1517000,263106000
AAP,9/30/2018,184955,USD,2018,Q3,11/13/2018,11/12/2019,73900000,74192000,115843000,55340000,14702000,51650000,,,,,237535000,-42445000,,,-42445000,-4421000,-3611000,-120232000,-128420000,67757000
AAP,12/31/2018,184955,USD,2018,Q4,2/19/2019,2/22/2021,72990000,73328000,53442000,54600000,17620000,3863000,,,,,129525000,-88145000,,,-88145000,0,43987000,-153962000,-110255000,-73479000
AAP,3/31/2019,184955,USD,2019,Q1,5/22/2019,5/19/2020,73728000,73991000,142500000,69885000,22207000,-30050000,,,,,204542000,-60759000,,,-60759000,-8723000,-360625000,-133613000,-503176000,-359197000
AAP,6/30/2019,184955,USD,2019,Q2,8/13/2019,8/18/2020,71767000,72063000,124820000,53372000,14164000,95263000,,,,,287619000,-42100000,,,-42100000,-4305000,-19687000,-11377000,-35390000,210389000
AAP,9/30/2019,184955,USD,2019,Q3,11/12/2019,11/10/2020,70519000,70803000,123669000,56308000,15817000,20591000,,,,,216385000,-57651000,,,-57651000,-4157000,10914000,-339033000,-332298000,-173993000
AAP,12/31/2019,184955,USD,2019,Q4,2/18/2020,2/15/2022,69423000,69731000,95907000,58806000,27506000,-23856000,,,,,158363000,-302429000,,,-302429000,0,12000,-11078000,-11289000,-155061000
AAP,3/31/2020,184955,USD,2020,Q1,5/19/2020,5/19/2020,69154000,69350000,43588000,78579000,15370000,-126629000,,,,,10908000,-83132000,,,-83132000,-21593000,998240000,-35026000,936858000,861173000
AAP,6/30/2020,184955,USD,2020,Q2,8/18/2020,8/18/2020,69154000,69350000,189960000,56642000,15790000,174910000,,,,,437302000,-56898000,,,-56898000,-17424000,-500000000,-659000,-519135000,-138336000
AAP,9/30/2020,184955,USD,2020,Q3,11/10/2020,11/10/2020,68983000,69275000,147476000,57690000,63558000,92284000,,,,,361008000,-51918000,,,-51918000,-17193000,-253716000,-110434000,-384263000,-73297000
AAP,12/31/2020,184955,USD,2020,Q4,2/22/2021,11/16/2021,67701000,68037000,111997000,57170000,12905000,-21602000,,,,,160470000,-74949000,,,-74949000,-137000,0,-320302000,-319457000,-233213000
AAP,3/31/2021,184955,USD,2021,Q1,6/2/2021,6/2/2021,68748000,69003000,185930000,77253000,36195000,30554000,,,,,329932000,-70294000,,,-70294000,-33146000,,-183647000,-216689000,45241000
AAP,6/30/2021,184955,USD,2021,Q2,8/24/2021,8/24/2021,68748000,69003000,178696000,58058000,27678000,181795000,,,,,446227000,-57422000,,,-57422000,-64825000,,-395644000,-459752000,-70946000
AAP,9/30/2021,184955,USD,2021,Q3,11/16/2021,8/24/2022,62854000,63348000,169813000,59426000,27141000,-107603000,,,,,148777000,-61165000,,,-61165000,-62954000,,-230213000,-292297000,-204642000
AAPL,12/31/2016,111052,USD,2017,Q1,2/1/2017,2/2/2018,21194644000,21311980000,17891000000,2987000000,2708000000,3648000000,,,,,27234000000,-3420000000,-15581000000,-17000000,-19122000000,-3130000000,2385000000,-10851000000,-12225000000,-4113000000
AAPL,3/31/2017,111052,USD,2017,Q2,5/3/2017,5/2/2018,20903164000,21046752000,11029000000,2332000000,2587000000,-3378000000,,,,,12570000000,-2889000000,-11357000000,-50000000,-14202000000,-3004000000,10469000000,-6888000000,418000000,-1214000000
AAPL,6/30/2017,111052,USD,2017,Q3,8/2/2017,8/1/2018,20780352000,20933996000,8717000000,2354000000,3135000000,-5534000000,,,,,8672000000,-2277000000,-836000000,-181000000,-3180000000,-3365000000,9237000000,-7092000000,-2078000000,3414000000
AAPL,9/30/2017,111052,USD,2017,Q4,11/3/2017,10/31/2019,20597712000,20734344000,10714000000,2484000000,2376000000,175000000,,,,,15749000000,-3865000000,-5768000000,-81000000,-9942000000,-3270000000,6923000000,-7514000000,-4089000000,1718000000
AAPL,12/31/2017,111052,USD,2018,Q1,2/2/2018,1/30/2019,20451508000,20631148000,20065000000,2745000000,-32441000000,37924000000,,,,,28293000000,-2810000000,-10564000000,-173000000,-13590000000,-3339000000,6971000000,-10095000000,-7501000000,7202000000
AAPL,3/31/2018,111052,USD,2018,Q2,5/2/2018,5/1/2019,20099508000,20273972000,13822000000,2739000000,850000000,-2281000000,,,,,15130000000,-4195000000,32778000000,-132000000,28710000000,-3190000000,-502000000,-22429000000,-26272000000,17568000000
AAPL,6/30/2018,111052,USD,2018,Q3,8/1/2018,7/31/2019,19528668000,19706436000,11519000000,2665000000,2477000000,-2173000000,,,,,14488000000,-3267000000,8079000000,-126000000,3947000000,-3653000000,-6010000000,-20782000000,-31523000000,-13088000000
AAPL,9/30/2018,111052,USD,2018,Q4,11/5/2018,10/30/2020,19206348000,19390188000,14125000000,2754000000,1864000000,780000000,,,,,19523000000,-3041000000,552000000,-290000000,-3001000000,-3530000000,-27000000,-18763000000,-22580000000,-6058000000
AAPL,12/31/2018,111052,USD,2019,Q1,1/30/2019,1/29/2020,18943280000,19093008000,19965000000,3395000000,1612000000,1718000000,,,,,26690000000,-3355000000,9422000000,-167000000,5844000000,-3568000000,6000000,-8796000000,-13676000000,18858000000
AAPL,3/31/2019,111052,USD,2019,Q2,5/1/2019,5/1/2020,18696284000,18802584000,11561000000,3040000000,1337000000,-4783000000,,,,,11155000000,-2363000000,15749000000,-124000000,13348000000,-3443000000,-2542000000,-23312000000,-29457000000,-4954000000
AAPL,6/30/2019,111052,USD,2019,Q3,7/31/2019,7/31/2020,18282536000,18405516000,10044000000,2933000000,1582000000,-2923000000,,,,,11636000000,-2000000000,30120000000,-320000000,27502000000,-3629000000,-4990000000,-16954000000,-26804000000,12334000000
AAPL,9/30/2019,111052,USD,2019,Q4,10/31/2019,10/29/2021,17963244000,18081500000,13686000000,3179000000,545000000,2500000000,,,,,19910000000,-2777000000,2802000000,-13000000,-798000000,-3479000000,-293000000,-17054000000,-21039000000,-1927000000
AAPL,12/31/2019,111052,USD,2020,Q1,1/29/2020,1/28/2021,17660160000,17818416000,22236000000,2816000000,1219000000,4245000000,,,,,30516000000,-2107000000,-10396000000,-958000000,-13668000000,-3539000000,231000000,-20704000000,-25407000000,-8559000000
AAPL,3/31/2020,111052,USD,2020,Q2,5/1/2020,4/29/2021,17440400000,17618768000,11249000000,2786000000,1278000000,-2002000000,,,,,13311000000,-1853000000,11407000000,-176000000,9013000000,-3375000000,-1753000000,-18146000000,-20940000000,1384000000
AAPL,6/30/2020,111052,USD,2020,Q3,7/31/2020,7/28/2021,17250292000,17419156000,11253000000,2752000000,2696000000,-430000000,,,,,16271000000,-1565000000,-2992000000,-339000000,-5165000000,-3656000000,-441000000,-15891000000,-19116000000,-8010000000
AAPL,9/30/2020,111052,USD,2020,Q4,10/30/2020,7/28/2021,17057624000,17256516000,12673000000,2702000000,1324000000,3877000000,,,,,20576000000,-1784000000,7434000000,-51000000,5531000000,-3511000000,4462000000,-17617000000,-21357000000,4750000000
AAPL,12/31/2020,111052,USD,2021,Q1,1/28/2021,1/28/2022,16935119000,17113688000,28755000000,2666000000,1987000000,5355000000,,,,,38763000000,-3500000000,-5279000000,,-8584000000,-3613000000,-978000000,-24775000000,-32249000000,-2070000000
AAPL,3/31/2021,111052,USD,2021,Q2,4/29/2021,1/28/2022,16753477000,16929158000,23630000000,2797000000,1333000000,-3779000000,,,,,23981000000,-2269000000,-7895000000,-9000000,-10368000000,-3447000000,10423000000,-18548000000,-11326000000,2287000000
AAPL,6/30/2021,111052,USD,2021,Q3,7/28/2021,4/29/2022,16844298000,17021423000,21744000000,2832000000,1215000000,-4697000000,,,,,21094000000,-2093000000,5747000000,-4000000,3572000000,-3767000000,0,-22900000000,-29396000000,-4730000000
AAPL,9/30/2021,111052,USD,2021,Q4,10/29/2021,7/29/2022,16391724000,16519291000,20551000000,2989000000,-1550000000,-1790000000,,,,,20200000000,-3223000000,4352000000,-20000000,835000000,-3640000000,3220000000,-19748000000,-20382000000,653000000
AAT,12/31/2020,919944,USD,2020,Q4,2/16/2021,10/29/2021,59952109,76132684,3788000,27423000,958000,-14333000,,,,,17836000,-14798000,,,-15503000,-19164000,0,119000,-19842000,-17509000
AAT,3/31/2021,919944,USD,2021,Q1,4/30/2021,4/29/2022,59984335,76165872,1733000,27501000,3203000,10068000,,,,,42505000,-11372000,,,-12216000,-21463000,239300000,,212812000,243101000
AAT,6/30/2021,919944,USD,2021,Q2,7/30/2021,4/29/2022,59984335,76165872,11487000,27646000,-3524000,-1388000,,,,,34221000,-24154000,-37000,,-24875000,-21464000,0,,-21514000,-12168000
AAT,9/30/2021,919944,USD,2021,Q3,10/29/2021,7/29/2022,59986844,76168381,12895000,30680000,-5443000,14774000,,,,,52906000,-225757000,0,,-226254000,-22995000,0,,-22995000,-196343000
AAWW,12/31/2016,762204,USD,2016,Q4,2/23/2017,2/19/2019,25009000,25569000,28417000,44523000,62734000,-4336000,,,,,131338000,-9845000,2871000,2106000,-84768000,,-24608000,-204000,-23888000,22682000
AAWW,3/31/2017,762204,USD,2017,Q1,5/3/2017,5/3/2018,25162000,25744000,-752000,43217000,9917000,-33728000,,,,,18654000,-21673000,631000,,-139802000,,102901000,-9430000,101834000,-19314000
AAWW,6/30/2017,762204,USD,2017,Q2,8/2/2017,8/2/2018,25257000,26791000,38940000,47625000,2495000,5093000,,,,,94153000,-23564000,1310000,,-130159000,,277171000,-206000,199817000,163811000
AAWW,9/30/2017,762204,USD,2017,Q3,11/7/2017,11/1/2018,25262000,25262000,-24163000,51200000,61592000,-6330000,,,,,82299000,-21158000,1306000,,-131711000,,-47351000,-671000,-57055000,-106467000
AAWW,12/31/2017,762204,USD,2017,Q4,2/22/2018,2/19/2019,25283000,25619000,209448000,55421000,-121214000,-7042000,,,,,136613000,-21160000,1215000,0,-139885000,,118902000,-306000,118856000,115584000
AAWW,3/31/2018,762204,USD,2018,Q1,5/3/2018,5/3/2018,25436000,25956000,9612000,59796000,20096000,-20379000,,,,,69125000,-26091000,1438000,,-261189000,,37538000,-10218000,30604000,-161460000
AAWW,6/30/2018,762204,USD,2018,Q2,8/2/2018,8/2/2018,25565000,25565000,-21150000,61810000,74904000,-8778000,,,,,106786000,-28700000,3961000,,-236591000,,227327000,-101000,227330000,97525000
AAWW,9/30/2018,762204,USD,2018,Q3,11/1/2018,11/1/2018,25575000,28747000,71131000,68076000,-42785000,-8210000,,,,,88212000,-30028000,4062000,,-120920000,,29884000,-450000,30934000,-1774000
AAWW,12/31/2018,762204,USD,2018,Q4,2/19/2019,2/18/2021,25592000,32856000,210974000,75871000,-103946000,-21442000,,,,,161457000,-29596000,4143000,,-82562000,,-83908000,10769000,-72309000,6586000
AAWW,3/31/2019,762204,USD,2019,Q1,5/1/2019,5/1/2019,25735000,25735000,-29710000,78988000,57099000,-52608000,,,,,53769000,-30584000,4961000,,-44822000,,-71184000,-9189000,-77184000,-68237000
AAWW,6/30/2019,762204,USD,2019,Q2,8/1/2019,8/1/2019,25853000,26107000,86868000,78832000,-99195000,-11277000,,,,,55228000,-46170000,4352000,,-83647000,,-19184000,-38000,-15327000,-43746000
AAWW,9/30/2019,762204,USD,2019,Q3,10/30/2019,10/30/2019,25854000,28885000,59974000,83464000,-66189000,7044000,,,,,84293000,-30840000,5054000,,-80331000,,-48387000,9227000,-44017000,-40055000
AAWW,12/31/2019,762204,USD,2019,Q4,4/28/2020,11/5/2020,25870000,22585000,-410245000,75537000,522095000,-80333000,,,,,107054000,-15660000,1257000,-2028000,-76961000,,10073000,,2634000,32727000
AAWW,3/31/2020,762204,USD,2020,Q1,5/7/2020,5/5/2021,25966000,25966000,23353000,74352000,3496000,-29354000,,,,,71847000,35819000,881000,,10700000,,41522000,,39642000,122189000
AAWW,6/30/2020,762204,USD,2020,Q2,8/6/2020,5/5/2021,26130000,26182000,78912000,83157000,85560000,240914000,,,,,488543000,-16804000,0,,-50723000,,76196000,,65739000,503559000
AAWW,9/30/2020,762204,USD,2020,Q3,11/5/2020,8/5/2021,26135000,26620000,74054000,83317000,85200000,-20253000,,,,,222318000,-18489000,0,,-61347000,,-170094000,,-170816000,-9845000
AAWW,12/31/2020,762204,USD,2020,Q4,2/18/2021,11/3/2021,27401000,27992000,183967000,87275000,61951000,-106359000,,,,,226834000,46876000,0,-9298000,-43918000,,-59640000,,-55968000,126948000
AAWW,3/31/2021,762204,USD,2021,Q1,5/5/2021,5/5/2022,28491000,29478000,89933000,86172000,31631000,-119611000,,,,,88125000,-24812000,,-1608000,-153227000,,-61792000,,-77155000,-142257000
AAWW,6/30/2021,762204,USD,2021,Q2,8/5/2021,5/5/2022,28491000,29478000,107110000,86044000,35669000,26158000,,,,,254981000,-16697000,,-28000,-114840000,,-85483000,,-93712000,46429000
AAWW,9/30/2021,762204,USD,2021,Q3,11/3/2021,8/4/2022,29023000,30547000,119535000,93015000,38348000,14929000,,,,,265827000,-13153000,,-788000,-135047000,,-99855000,,-107092000,23688000
ABAX,12/31/2016,36105,USD,2016,Q3,2/9/2017,2/9/2018,22536000,22819000,6844000,1850000,3136000,-6284000,,,,,5546000,-2365000,-3504000,-785000,-6654000,-3156000,,,-3231000,-4740000
ABAX,3/31/2017,36105,USD,2016,Q4,7/28/2017,5/30/2018,22536000,22929000,7550000,2011000,2346000,-1024000,,,,,10883000,-2157000,70000,0,-2087000,-3156000,,0,-3218000,5679000
ABAX,6/30/2017,36105,USD,2017,Q1,8/9/2017,8/9/2017,22616000,22968000,6330000,1955000,2073000,940000,,,,,11298000,-1653000,-5588000,0,-7241000,-3172000,,,-4526000,141000
ABAX,9/30/2017,36105,USD,2017,Q2,11/9/2017,11/9/2017,22680000,23014000,6601000,1953000,3975000,539000,,,,,13068000,-1603000,-40054000,0,-41657000,-3177000,,,-4206000,-32599000
ABAX,12/31/2017,36105,USD,2017,Q3,2/9/2018,2/9/2018,22693000,23081000,4226000,2012000,6743000,-187000,,,,,12794000,-1538000,5432000,0,3894000,-3631000,,,-3769000,13028000
ABAX,3/31/2018,36105,USD,2017,Q4,7/30/2018,7/30/2018,22699000,23477000,10020000,2086000,2251000,-8001000,,,,,6356000,-1252000,-25931000,-1250000,-28433000,-3631000,,0,-3700000,-25625000
ABBV,12/31/2016,61199,USD,2016,Q4,2/17/2017,2/16/2018,1616000000,1626000000,1391000000,328000000,313000000,-491000000,,,,,1541000000,-114000000,-15000000,-18000000,-119000000,-933000000,229000000,-1752000000,-2502000000,-1118000000
ABBV,3/31/2017,61199,USD,2017,Q1,5/5/2017,5/4/2018,1597000000,1603000000,1711000000,374000000,299000000,-282000000,,,,,2102000000,-95000000,-526000000,,-684000000,-1027000000,17000000,-810000000,-1794000000,-360000000
ABBV,6/30/2017,61199,USD,2017,Q2,8/7/2017,8/7/2018,1595000000,1600000000,1915000000,379000000,251000000,-542000000,,,,,2003000000,-126000000,481000000,,318000000,-1024000000,-7000000,59000000,-980000000,1348000000
ABBV,9/30/2017,61199,USD,2017,Q3,11/7/2017,11/7/2018,1597000000,1603000000,1631000000,379000000,297000000,964000000,,,,,3271000000,-126000000,97000000,,-109000000,-1026000000,395000000,60000000,-810000000,2358000000
ABBV,12/31/2017,61199,USD,2017,Q4,2/16/2018,2/27/2019,1595000000,1606000000,52000000,369000000,2294000000,-131000000,,,,,2584000000,-182000000,511000000,,201000000,-1030000000,-407000000,-465000000,-1928000000,857000000
ABBV,3/31/2018,61199,USD,2018,Q1,5/4/2018,5/4/2018,1591000000,1596000000,2783000000,445000000,245000000,-828000000,,,,,2645000000,-119000000,44000000,,-447000000,-1137000000,-40000000,-1369000000,-2509000000,-296000000
ABBV,6/30/2018,61199,USD,2018,Q2,8/7/2018,8/7/2018,1568000000,1572000000,1983000000,443000000,1142000000,-702000000,,,,,2866000000,-114000000,830000000,,687000000,-1531000000,138000000,-7514000000,-8978000000,-5460000000
ABBV,9/30/2018,61199,USD,2018,Q3,11/7/2018,11/7/2018,1511000000,1515000000,2747000000,435000000,530000000,812000000,,,,,4524000000,-282000000,-541000000,,-963000000,-1461000000,3446000000,-1007000000,916000000,4468000000
ABBV,12/31/2018,61199,USD,2018,Q4,2/27/2019,2/27/2019,1494000000,1501000000,-1826000000,442000000,3667000000,1109000000,,,,,3392000000,-123000000,35000000,-736000000,-283000000,-1451000000,-315000000,-2051000000,-3825000000,-726000000
ABBV,3/31/2019,61199,USD,2019,Q1,5/3/2019,5/3/2019,1480000000,1483000000,2456000000,503000000,520000000,-462000000,,,,,3017000000,-107000000,400000000,,-27000000,-1588000000,-3200000000,-616000000,-5383000000,-2392000000
ABBV,6/30/2019,61199,USD,2019,Q2,8/5/2019,8/5/2019,1480000000,1483000000,741000000,502000000,2540000000,-1306000000,,,,,2477000000,-128000000,108000000,,-140000000,-1592000000,-197000000,-2000000,-2070000000,275000000
ABBV,9/30/2019,61199,USD,2019,Q3,11/6/2019,11/6/2019,1480000000,1483000000,1884000000,503000000,1330000000,838000000,,,,,4555000000,-154000000,1568000000,,1378000000,-1591000000,1227000000,-3000000,-441000000,5476000000
ABBV,12/31/2019,61199,USD,2019,Q4,2/21/2020,11/4/2020,1484000000,1487000000,2801000000,509000000,486000000,-521000000,,,,,3275000000,-163000000,40000000,-1135000000,-615000000,-1595000000,28417000000,0,26602000000,29276000000
ABBV,3/31/2020,61199,USD,2020,Q1,5/8/2020,5/7/2021,1481000000,1484000000,3010000000,559000000,151000000,95000000,,,,,3815000000,-125000000,13000000,-12000000,-129000000,-1763000000,,-631000000,-2422000000,1218000000
ABBV,6/30/2020,61199,USD,2020,Q2,8/4/2020,5/7/2021,1647000000,1652000000,-739000000,1555000000,2305000000,-32000000,,,,,3089000000,-177000000,1384000000,-38318000000,-35652000000,-1752000000,-763000000,46000000,-2570000000,-35125000000
ABBV,9/30/2020,61199,USD,2020,Q3,11/4/2020,8/2/2021,1771000000,1775000000,2313000000,2292000000,260000000,965000000,,,,,5830000000,-217000000,20000000,-880000000,-1149000000,-2100000000,-651000000,12000000,-2814000000,1873000000
ABBV,12/31/2020,61199,USD,2020,Q4,2/19/2021,11/2/2021,1769000000,1781000000,38000000,2065000000,3673000000,-922000000,,,,,4854000000,-279000000,47000000,-400000000,-627000000,-2101000000,-1269000000,-196000000,-3695000000,559000000
ABBV,3/31/2021,61199,USD,2021,Q1,5/7/2021,5/6/2022,1769000000,1775000000,3555000000,2215000000,63000000,-956000000,,,,,4877000000,-188000000,-5000000,-198000000,-342000000,-2322000000,,-716000000,-3174000000,1306000000
ABBV,6/30/2021,61199,USD,2021,Q2,8/2/2021,5/6/2022,1769000000,1775000000,769000000,2200000000,2911000000,-990000000,,,,,4890000000,-195000000,14000000,-147000000,-242000000,-2310000000,-3461000000,63000000,-5884000000,-1209000000
ABBV,9/30/2021,61199,USD,2021,Q3,11/2/2021,8/4/2022,1769000000,1776000000,3180000000,2127000000,920000000,1708000000,,,,,7935000000,-217000000,6000000,-492000000,-615000000,-2315000000,-1201000000,19000000,-3643000000,3636000000
ABC,12/31/2016,187024,USD,2017,Q1,1/31/2017,2/6/2018,218661000,221979000,247246000,106251000,94151000,-878003000,,,,,-430355000,-137282000,-19958000,-1497000,-156857000,-80169000,-52129000,-219699000,-363486000,-950698000
ABC,3/31/2017,187024,USD,2017,Q2,5/4/2017,5/2/2018,217650000,221221000,411473000,106127000,46875000,234264000,,,,,798739000,-125418000,7451000,-906000,-112617000,-79924000,-42754000,51154000,-72823000,613299000
ABC,6/30/2017,187024,USD,2017,Q3,8/3/2017,8/2/2018,218676000,221873000,50352000,107882000,61479000,-464413000,,,,,-244700000,-108728000,33880000,-59230000,-137092000,-80075000,-662369000,32942000,-711174000,-1092966000
ABC,9/30/2017,187024,USD,2017,Q4,11/21/2017,11/20/2018,218513000,221335000,-344587000,112071000,37666000,1575304000,,,,,1380454000,-94969000,4770000,732000,-91475000,-80102000,7699000,-91403000,-165331000,1123648000
ABC,12/31/2017,187024,USD,2018,Q1,2/6/2018,2/6/2018,218323000,220822000,861853000,111724000,-787282000,-175969000,,,,,10326000,-73641000,0,-70330000,-142323000,-83555000,844193000,7078000,734629000,602632000
ABC,3/31/2018,187024,USD,2018,Q2,5/2/2018,5/2/2018,219200000,222303000,282160000,125510000,135339000,-630577000,,,,,-87568000,-95175000,0,-706755000,-793099000,-83978000,-23469000,47950000,-65721000,-946388000
ABC,6/30/2018,187024,USD,2018,Q3,8/2/2018,8/2/2018,218569000,220760000,277875000,145418000,28065000,371927000,,,,,823285000,-79543000,0,-6177000,-90450000,-83431000,-121565000,-227963000,-435266000,297569000
ABC,9/30/2018,187024,USD,2018,Q4,11/20/2018,11/19/2020,215396000,217459000,194004000,127457000,132928000,232530000,,,,,686919000,-79952000,0,-2037000,-106816000,-82077000,-63464000,-327844000,-476515000,103588000
